Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
5/22/20,https://twitter.com/ReutersUK/status/1263857774217265152,A young woman makes COVID-19 warning her dad's final gift to the world  https://uk.reuters.com/article/uk-health-coronavirus-grief-idUKKBN22Y1B2?taid=5ec7f2e3fb44e00001b157af&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/SmGWhBVs0g,Europe,reutersuk,Reuters UK,1,a young woman make corona warn her dads final gift to the world
5/22/20,https://twitter.com/ReutersUK/status/1263876086603153408,"Children with COVID-19 may have lower infectivity than adults, UK scientists say  https://uk.reuters.com/article/uk-health-coronavirus-britain-education-idUKKBN22Y1UG?taid=5ec803f1c4c54c00017f1176&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/lD2G6mhhXM",Europe,reutersuk,Reuters UK,1,children with corona may have lower infectivity than adults uk scientists say
5/22/20,https://twitter.com/ReutersUK/status/1263774854593097728,Nobel winner attacks lack of British leadership through COVID-19  https://uk.reuters.com/article/uk-health-coronavirus-britain-criticism-idUKKBN22Y11V?taid=5ec7a5a9c4c54c00012993cc&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/q0FBguqF9s,Europe,reutersuk,Reuters UK,1,nobel winner attack lack of british leadership through corona
5/22/20,https://twitter.com/ReutersUK/status/1263879354196639744,Bank of England to phase out some emergency COVID support  https://uk.reuters.com/article/uk-britain-boe-ctrf-idUKKBN22Y1CW?taid=5ec806fdfb44e00001b15808&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/zVLPLbqo9O,Europe,reutersuk,Reuters UK,1,bank of england to phase out some emergency covid support
5/22/20,https://twitter.com/the_hindu/status/1263620639363141633,#Coronavirus |  India is now planning to initiate a study on 'behaviour of #COVID-19 in persons who have died after contracting the disease.'  https://trib.al/iZEij6j ,India,the_hindu,The Hindu,1,corona | india be now plan to initiate a study on behaviour of corona in persons who have die after contract the disease
5/22/20,https://twitter.com/the_hindu/status/1263975452676423681,"#Rajasthan Deputy CM Sachin Pilot accused the Bharatiya Janata Party government in #UttarPradesh of indulging in ""political gimmicks on the issue of the Congress offering to provide buses to ferry migrant workers during the COVID-19 lockdown. 
 https://trib.al/0x0QyQo ",India,the_hindu,The Hindu,1,rajasthan deputy cm sachin pilot accuse the bharatiya janata party government in uttarpradesh of indulge in political gimmicks on the issue of the congress offer to provide bus to ferry migrant workers during the corona lockdown
5/22/20,https://twitter.com/nytimes/status/1263943233790521346,"Lloyd Porter, an actor known for bringing out the best in his neighbors, opened a Brooklyn bakery and cafe with his wife that became a local gathering spot. He died recently from Covid-19 at age 49.
 https://nyti.ms/3bWmAlW ",United States,nytimes,The New York Times,1,lloyd porter an actor know for bring out the best in his neighbor open a brooklyn bakery and cafe with his wife that become a local gather spot he die recently from corona at age 49
5/22/20,https://twitter.com/nytimes/status/1263826971789873152,"Wilson Jerman, who served 11 U.S. presidents as a cleaner, butler and elevator operator, died on Saturday in Virginia from Covid-19. He was 91.  https://nyti.ms/36jpdgI ",United States,nytimes,The New York Times,1,wilson jerman who serve 11 us presidents as a cleaner butler and elevator operator die on saturday in virginia from corona he be 91
5/22/20,https://twitter.com/washingtonpost/status/1263654817941069824,Opinion: New York hospital threatens legal action against Wall Street Journal for covid-19 exposÃ©  https://wapo.st/3glq9G2 ,United States,washingtonpost,The Washington Post,1,opinion new york hospital threaten legal action against wall street journal for corona exposã©
5/22/20,https://twitter.com/washingtonpost/status/1263684780887019520,Longtime White House butler and friend of presidents dies of covid-19  https://wapo.st/3bXfm13 ,United States,washingtonpost,The Washington Post,1,longtime white house butler and friend of presidents die of corona
5/22/20,https://twitter.com/washingtonpost/status/1263797601998118920,Perspective: Immigrant workers have borne the brunt of covid-19 outbreaks at meatpacking plants  https://wapo.st/36nqYJV ,United States,washingtonpost,The Washington Post,1,perspective immigrant workers have bear the brunt of corona outbreaks at meatpacking plant
5/22/20,https://twitter.com/washingtonpost/status/1263664149206388736,"Opinion: For this octogenarian, the lockdown feels like a case of polio-covid double jeopardy  https://wapo.st/2AKEjju ",United States,washingtonpost,The Washington Post,1,opinion for this octogenarian the lockdown feel like a case of poliocovid double jeopardy
5/23/20,https://twitter.com/guardiannews/status/1264334976281010177,Global report: Muslims face curfews ahead of Eid amid Covid-19 crisis  https://www.theguardian.com/world/2020/may/23/global-report-muslims-face-curfews-ahead-of-eid-amid-covid-19-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590275394 ,Europe,guardiannews,Guardian news,1,global report muslims face curfews ahead of eid amid corona crisis
5/23/20,https://twitter.com/guardiannews/status/1264071487343996928,Global report: China records no new Covid-19 cases for first time as Hertz files for bankruptcy  https://www.theguardian.com/world/2020/may/23/global-report-china-no-new-covid-19-cases-hertz-bankruptcy?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590212170 ,Europe,guardiannews,Guardian news,1,global report china record no new corona case for first time as hertz file for bankruptcy
5/23/20,https://twitter.com/IndiaToday/status/1264216808573173760,How private hospitals failed the COVID test? #NewsToday with @sardesairajdeep #ITLivestream https://www.pscp.tv/w/cZfnRTMyMDQ4MDl8MXpxS1ZscUVvQmxKQn8ZJdWh6Az0OaqJcSZMN2WWpYC6JgJpkVLAu7_n1KHR ,India,indiatoday,IndiaToday,1,how private hospitals fail the covid test newstoday with sardesairajdeep itlivestream
5/23/20,https://twitter.com/IndiaToday/status/1264208703672119296,"Uttar Pradesh Health Minister Jai Pratap Singh said that 1,423 migrants, who returned to Uttar Pradesh, have tested positive for Covid-19. (@neelanshu512)
#UttarPradesh #migrants #coronavirus https://www.indiatoday.in/india/story/eastern-uttar-pradesh-rise-in-coronavirus-cases-migrants-test-positive-1681190-2020-05-23 ",India,indiatoday,IndiaToday,1,uttar pradesh health minister jai pratap singh say that 1423 migrants who return to uttar pradesh have test positive for corona neelanshu512 uttarpradesh migrants corona
5/23/20,https://twitter.com/IndiaToday/status/1264228429815111680,"#CoronavirusCrisis | Public-private partnerships are the only way to fight against COVID-19: Dr Muffazal Lakdawala
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/CYN63Lyc2i",India,indiatoday,IndiaToday,1,coronacrisis | publicprivate partnerships be the only way to fight against corona dr muffazal lakdawala newstoday live at httpbitlyitlivetv
5/23/20,https://twitter.com/IndiaToday/status/1264113922623275008,"COVID-19:  #ICMR recommends the use of #Hydroxychloroquine as preventive therapy. 
#ITVideo pic.twitter.com/gWZS5UEIj7",India,indiatoday,IndiaToday,1,corona icmr recommend the use of hydroxychloroquine as preventive therapy itvideo
5/23/20,https://twitter.com/IndiaToday/status/1264034987797602304,"COVID-19 has been concentrated in a few spots: Health Ministry
#ITVideo pic.twitter.com/XiBcQGAkq9",India,indiatoday,IndiaToday,1,corona have be concentrate in a few spot health ministry itvideo
5/23/20,https://twitter.com/IndiaToday/status/1264066757117063168,"India records the biggest spike in COVID-19 positive cases in a day. 
#ITVideo #Breaking pic.twitter.com/NLft1Zvyqx",India,indiatoday,IndiaToday,1,india record the biggest spike in corona positive case in a day itvideo break
5/23/20,https://twitter.com/IndiaToday/status/1264104634534236162,"Monsoon session of Parliament to take place in the second half of July if the COVID-19 situation improves: Sources
#ITVideo #Breaking pic.twitter.com/W7FGuvahCI",India,indiatoday,IndiaToday,1,monsoon session of parliament to take place in the second half of july if the corona situation improve source itvideo break
5/23/20,https://twitter.com/ndtv/status/1264182861197750272,Future policy actions will depend on how #Covid_19 crisis pans out: Finance Minister  https://www.ndtv.com/india-news/future-policy-actions-will-depend-on-how-virus-crisis-pans-out-nirmala-sitharaman-2234004  pic.twitter.com/tAiq8txYiL,India,ndtv,NDTV,1,future policy action will depend on how corona crisis pan out finance minister
5/23/20,https://twitter.com/ndtv/status/1264239962511163393,"Passengers to undergo #COVID__19 test, quarantine upon entering J&K  https://www.ndtv.com/india-news/coronavirus-india-passengers-to-undergo-covid-19-test-quarantine-upon-entering-jammu-and-kashmir-2234077  pic.twitter.com/PPKwgOswlI",India,ndtv,NDTV,1,passengers to undergo corona test quarantine upon enter jk
5/23/20,https://twitter.com/ndtv/status/1264240121341042688,#COVID__19 positive woman gives birth to twin boys in Madhya Pradesh  https://www.ndtv.com/cities/coronavirus-covid-19-positive-woman-gives-birth-to-twin-boys-in-madhya-pradeshs-indore-2234076  pic.twitter.com/FQmIzULBhp,India,ndtv,NDTV,1,corona positive woman give birth to twin boys in madhya pradesh
5/23/20,https://twitter.com/ReutersUK/status/1264057225859010560,"South America a new COVID epicenter, Africa reaches 100,000 cases, WHO says  https://uk.reuters.com/article/us-health-coronavirus-who-regions-idUKKBN22Y2IV?taid=5ec8aca4fb44e00001b15ac4&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/M8QAjIeShL",Europe,reutersuk,Reuters UK,1,south america a new covid epicenter africa reach 100000 case who say
5/23/20,https://twitter.com/ReutersUK/status/1263999349866070017,UK eyes cuts to Huawei's 5G network involvement in wake of COVID-19: report  https://uk.reuters.com/article/us-health-coronavirus-britain-huawei-tec-idUKKBN22Y2VB?taid=5ec876bec4c54c00017f1335&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/FRBhtfb6rg,Europe,reutersuk,Reuters UK,1,uk eye cut to huaweis 5g network involvement in wake of corona report
5/23/20,https://twitter.com/ReutersUK/status/1264323985640239105,"Special Report: In Oklahoma pork-packing town, COVID stirs fear, faith and sorrow  https://uk.reuters.com/article/uk-health-coronavirus-meat-plant-special-idUKKBN22Z0SI?taid=5ec9a515fb44e00001b15e5e&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Tnb3hsAaKE",Europe,reutersuk,Reuters UK,1,special report in oklahoma porkpacking town covid stir fear faith and sorrow
5/23/20,https://twitter.com/ReutersUK/status/1264245968674922496,"UK COVID-19 death toll rises 282 to 36,675  https://uk.reuters.com/article/uk-health-coronavirus-britain-toll-idUKKBN22Z0NT?taid=5ec95c6cc4c54c00017f163b&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/nKBw86ajtv",Europe,reutersuk,Reuters UK,1,uk corona death toll rise 282 to 36675
5/23/20,https://twitter.com/ReutersUK/status/1264235905914679298,One-hour COVID-19 test being trialed at hospitals around London  https://uk.reuters.com/article/uk-health-coronavirus-britain-test-idUKKBN22Z0NE?taid=5ec9530dc4c54c00017f161c&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/6Rgy4zcz44,Europe,reutersuk,Reuters UK,1,onehour corona test be trialed at hospitals around london
5/23/20,https://twitter.com/the_hindu/status/1264272400226627585,"Sikkim reported its first COVID-19 case on Saturday as a 25-year-old student who recently returned from Delhi tested positive for the disease, a senior official said.
#Sikkim #COVID19 https://trib.al/sQYl7Rh ",India,the_hindu,The Hindu,1,sikkim report its first corona case on saturday as a 25yearold student who recently return from delhi test positive for the disease a senior official say sikkim corona
5/23/20,https://twitter.com/the_hindu/status/1264191863952740352,"How to deal with the anxiety, helplessness, and frustration that rankles volunteers at the frontlines of the socio-economic crisis spurred by the COVID-19 pandemic.
#COVID19 #pandemic #mentalhealth
 https://trib.al/S5SoHN4 ",India,the_hindu,The Hindu,1,how to deal with the anxiety helplessness and frustration that rankle volunteer at the frontlines of the socioeconomic crisis spur by the corona pandemic corona pandemic mentalhealth
5/23/20,https://twitter.com/the_hindu/status/1264277464391573508,"The Congress on Saturday demanded a judicial probe into the use of a ventilator on coronavirus (COVID-19) patients in Gujarat that, it said, has not been approved by the Drug Controller General of India (DCGI)
#Gujarat #COVID19 https://trib.al/g2mKnYr ",India,the_hindu,The Hindu,1,the congress on saturday demand a judicial probe into the use of a ventilator on corona corona patients in gujarat that it say have not be approve by the drug controller general of india dcgi gujarat corona
5/23/20,https://twitter.com/the_hindu/status/1264181823569084416,"The #MadrasHighCourt on Saturday found fault with the authorities for not informing in advance about precautions taken for the burial of a doctor, who died of coronavirus (#COVID-19) infection in Chennai.
 https://trib.al/Crpe06G ",India,the_hindu,The Hindu,1,the madrashighcourt on saturday find fault with the authorities for not inform in advance about precautions take for the burial of a doctor who die of corona corona infection in chennai
